lat,lon,ba_live_total,shannon_h_ba,n_species_live
38.3858,-92.2036,59.2742,2.0390,10.0000
38.3925,-108.5629,105.7760,0.5626,2.0000
33.6138,-87.4294,89.8100,1.4789,12.0000
39.5404,-77.5686,18.0024,0.9742,3.0000
36.0224,-78.8471,84.0877,1.7476,12.0000
32.3876,-88.1544,88.8684,1.8396,8.0000
43.5150,-85.0197,209.5655,1.0327,5.0000
31.2795,-92.1605,89.5998,0.3740,3.0000
31.8577,-94.9719,81.5949,0.0000,1.0000
33.4885,-84.1038,73.1205,1.5329,7.0000
40.7293,-79.7065,54.1805,1.6045,6.0000
46.3536,-90.2362,88.7633,1.2615,6.0000
38.7041,-106.3170,102.3307,0.4968,6.0000
47.5929,-116.6807,209.6864,1.2901,5.0000
37.9294,-79.6642,38.3483,1.0157,5.0000
38.9228,-108.8078,90.5790,0.0000,1.0000
46.4903,-88.7892,77.3210,0.8449,4.0000
46.4844,-86.2538,120.4107,1.5128,7.0000
45.9265,-67.9979,62.9140,1.6712,7.0000
29.9128,-81.3694,48.9536,0.1353,2.0000
43.3875,-120.6806,11.2359,0.0000,1.0000
45.6587,-117.2390,17.5745,0.6651,2.0000
33.5710,-89.5229,30.6717,1.5515,6.0000
37.1786,-87.6708,87.9378,1.7046,9.0000
33.9612,-91.1615,213.4252,1.0293,5.0000
36.9029,-112.2377,20.5147,0.6721,2.0000
41.4471,-77.3456,176.6191,0.5274,5.0000
44.1337,-92.4117,80.6010,0.0000,1.0000
42.4725,-84.7062,176.3624,1.6217,7.0000
33.1859,-82.8553,58.1015,0.0566,2.0000
38.2210,-86.8039,43.6578,1.1802,4.0000
34.2143,-85.0931,60.6379,1.1350,4.0000
45.4134,-87.8216,39.8054,0.9394,3.0000
36.6313,-106.6198,13.8987,0.6724,2.0000
33.0217,-80.3134,147.2755,1.9826,10.0000
46.3977,-90.7140,156.9863,1.3982,9.0000
45.7963,-88.3807,85.4113,1.5322,6.0000
40.8553,-92.2554,36.4690,1.8175,7.0000
43.7124,-72.6233,68.1602,1.0740,7.0000
47.0654,-69.1185,25.0891,0.8286,3.0000
34.2762,-92.9701,100.4101,1.8324,10.0000
35.3419,-77.0177,112.2415,0.6877,5.0000
38.2980,-75.7817,144.7055,0.3577,4.0000
45.8606,-112.6080,49.1346,0.7729,3.0000
33.5349,-110.9498,17.3910,0.0000,1.0000
33.5928,-84.7001,139.1116,1.7699,7.0000
40.2432,-120.5980,130.1745,0.8219,3.0000
33.2030,-83.7609,35.9360,0.9437,5.0000
34.8088,-94.3567,99.2523,1.2316,8.0000
46.9688,-114.3008,19.7653,1.0641,3.0000
43.8011,-95.0330,21.3129,1.1084,4.0000
33.3691,-90.2416,107.9477,1.5022,8.0000
36.7943,-92.9791,72.7687,1.5335,6.0000
34.6386,-77.7397,83.5883,0.6310,4.0000
38.7374,-78.5268,78.9368,1.9811,10.0000
34.8554,-93.9378,99.0968,1.0727,3.0000
30.6045,-86.7321,33.2747,0.4799,2.0000
35.7223,-92.4383,17.3203,1.5217,6.0000
40.0721,-81.8004,130.8254,1.4130,9.0000
35.8942,-94.9714,19.0327,1.1852,4.0000
42.9868,-72.9103,207.0384,1.2189,4.0000
45.1709,-89.5150,42.4523,1.6503,7.0000
35.8728,-88.2424,160.7746,1.2923,7.0000
37.9381,-90.7263,111.6001,1.6350,9.0000
45.4781,-121.8434,32.9943,0.4023,2.0000
32.2204,-110.4645,11.6198,0.4519,2.0000
37.0858,-81.5648,71.7048,1.4826,6.0000
46.0632,-91.5632,100.1976,1.3865,7.0000
30.9290,-90.7985,94.7157,1.4503,9.0000
38.8422,-79.9351,110.7487,1.8319,11.0000
43.9264,-71.1355,94.8148,1.3695,5.0000
32.9771,-79.8222,193.6880,1.9956,13.0000
32.9313,-81.7284,42.7437,0.0000,1.0000
36.6042,-81.0600,61.6389,0.0000,1.0000
36.5459,-96.6209,35.5900,0.8807,4.0000
40.8188,-91.5447,50.7388,0.9089,5.0000
40.2096,-80.7248,81.3711,1.5765,8.0000
48.9006,-121.8785,315.0077,0.6198,3.0000
40.2890,-74.8613,146.5387,1.1873,6.0000
36.8636,-84.1184,18.0943,1.5660,7.0000
32.9034,-94.8063,17.5698,1.7426,6.0000
35.3493,-89.2680,20.7915,1.7343,9.0000
36.6347,-93.0099,128.4326,2.0508,11.0000
30.3821,-85.9116,93.9178,0.2725,4.0000
32.0777,-101.9376,1.2102,0.0000,1.0000
32.5572,-99.0891,29.2536,0.6943,3.0000
38.3101,-80.4850,253.9550,1.7024,10.0000
44.0564,-84.2024,88.1643,1.7072,8.0000
46.6745,-88.2454,77.7945,1.6684,7.0000
32.4315,-108.9207,6.8461,0.0000,1.0000
33.8182,-81.9729,9.0350,0.6845,2.0000
46.3776,-86.4422,9.3396,0.3140,2.0000
46.0380,-69.1935,192.8161,1.5198,8.0000
40.9926,-86.5001,49.2901,0.9965,4.0000
38.5276,-86.0104,5.1492,0.6678,2.0000
40.7381,-122.8531,198.7049,0.3619,4.0000
32.2268,-94.8546,182.4801,1.2311,8.0000
43.4383,-103.8362,47.4954,0.3322,2.0000
38.3297,-93.2371,103.0882,1.2138,7.0000
46.6531,-95.8196,78.0417,1.8201,8.0000
32.1454,-90.6881,80.7752,1.2382,6.0000
44.7647,-90.8328,72.9143,0.6136,5.0000
31.0130,-87.7938,95.5546,1.5753,11.0000
37.9284,-77.2364,142.9811,0.7930,7.0000
40.5193,-81.1493,73.7503,1.2599,4.0000
45.3614,-89.1530,26.0591,1.3905,5.0000
46.7373,-95.5299,57.0285,1.0153,5.0000
45.2846,-87.0539,188.9493,1.4161,6.0000
33.0784,-79.5561,126.4251,0.8603,5.0000
36.8156,-107.3311,110.2576,0.4713,2.0000
26.0175,-81.2790,51.5443,0.6440,4.0000
33.1339,-105.8690,3.2169,0.0000,1.0000
47.2357,-93.8579,50.3383,1.2178,4.0000
33.6658,-86.2881,162.8352,0.2041,3.0000
41.2476,-121.8248,144.4916,0.9383,3.0000
37.4172,-80.6291,104.9736,1.6454,10.0000
48.6682,-94.7365,49.9295,0.4939,3.0000
34.5394,-97.7113,49.9523,1.6489,7.0000
32.2748,-81.2003,48.1664,1.5384,5.0000
45.4954,-93.6494,41.0320,1.2775,5.0000
33.5778,-94.6544,133.7448,0.7495,3.0000
45.4845,-87.3503,48.5206,0.5407,4.0000
38.7161,-116.6559,17.5836,0.4538,3.0000
38.1071,-92.6660,104.1532,2.2145,12.0000
45.8010,-123.6910,147.9413,1.2092,4.0000
46.1253,-91.7999,22.9696,1.1285,6.0000
35.7243,-94.5524,82.0694,1.4513,8.0000
31.8394,-82.7566,17.2420,0.5570,2.0000
33.0316,-84.5198,81.5961,0.4441,3.0000
33.9733,-82.4692,89.8704,0.9960,4.0000
45.8852,-69.3991,14.7312,1.1899,4.0000
32.3804,-83.1217,0.6910,0.0000,1.0000
35.7338,-106.6064,96.3837,1.1385,4.0000
33.9108,-83.4086,92.5142,1.9644,10.0000
38.5278,-106.5505,92.7411,0.9895,4.0000
35.3344,-83.7713,153.0885,1.5934,8.0000
47.4800,-123.9653,131.3744,1.1173,4.0000
41.6139,-76.9157,20.9144,1.3650,4.0000
38.3035,-92.4977,83.3183,1.8958,9.0000
45.9788,-86.8827,85.8718,0.7813,3.0000
42.9373,-75.9109,36.9674,0.2702,2.0000
39.5205,-78.1091,43.7582,1.8259,7.0000
37.3544,-77.0152,89.8462,1.5475,8.0000
48.8749,-118.0258,49.9826,0.9502,3.0000
34.3227,-95.2370,71.5691,1.3756,5.0000
32.9113,-87.6588,52.2914,0.7940,5.0000
33.0590,-83.4422,125.8400,1.9008,10.0000
33.8660,-84.9228,98.9783,1.6842,9.0000
37.7828,-78.2631,81.0310,1.9026,10.0000
33.9783,-87.4056,19.0529,0.2634,2.0000
36.8259,-88.4161,7.7510,1.0052,4.0000
36.7116,-86.1700,40.5990,0.6410,3.0000
48.3830,-92.8488,67.2708,1.1155,4.0000
39.6084,-91.2865,158.1901,1.0100,6.0000
31.7607,-88.7517,98.6933,1.6563,8.0000
43.7556,-123.1404,148.3061,0.8386,3.0000
27.1980,-82.2050,219.7973,0.3281,3.0000
44.8687,-121.8611,470.3298,1.0270,6.0000
32.5816,-81.7396,122.7175,0.5951,6.0000
34.8318,-79.2504,95.8706,1.2722,5.0000
40.1697,-75.9371,154.5935,1.1694,5.0000
37.4625,-82.5213,123.5812,2.1098,12.0000
45.8542,-87.9202,49.7798,0.9078,3.0000
34.2215,-80.1675,66.3289,0.0894,2.0000
44.6536,-75.0170,147.8363,1.3314,9.0000
38.0529,-113.5187,160.6331,0.5124,2.0000
36.1353,-96.8602,2.9626,0.0000,1.0000
37.3407,-84.7650,97.6514,2.0106,11.0000
38.7495,-81.1243,77.2593,1.8114,9.0000
34.2695,-94.0323,25.1077,1.3147,6.0000
45.7204,-91.2228,64.3001,0.1041,2.0000
45.6136,-87.2982,120.6815,0.6790,4.0000
30.6202,-93.6290,42.7901,1.1514,4.0000
32.8007,-99.9732,30.7167,0.0000,1.0000
39.1473,-81.9111,124.6000,1.6980,9.0000
33.3885,-80.2295,42.1607,0.7043,3.0000
36.4000,-107.2918,142.8194,0.6255,2.0000
46.1564,-89.9340,96.5040,0.6881,2.0000
46.3914,-88.1487,111.5013,0.9438,4.0000
28.7290,-99.8367,17.9596,0.0000,1.0000
46.1281,-92.8920,132.3318,1.5095,8.0000
44.2425,-91.8239,195.5034,1.0609,9.0000
42.1324,-123.7571,36.2858,1.5068,5.0000
43.9033,-71.6163,96.3237,1.9813,11.0000
45.4370,-69.1236,96.7479,1.5848,8.0000
37.4053,-106.2373,16.3830,0.6292,2.0000
44.6902,-89.5459,133.3975,1.4396,6.0000
44.3464,-123.7594,245.8766,0.3296,2.0000
41.4090,-72.3951,102.7261,1.2545,5.0000
36.1037,-90.3459,57.4442,0.7328,3.0000
35.9862,-79.2279,114.0432,2.0727,12.0000
45.9040,-86.7321,85.5957,1.7135,7.0000
38.7902,-119.8490,164.8520,0.5916,4.0000
34.9910,-81.8081,92.9510,1.5959,7.0000
44.1125,-123.6303,157.8611,1.1669,4.0000
40.2464,-111.8817,11.4485,0.0000,1.0000
31.5900,-87.2334,23.5142,0.8563,4.0000
34.5673,-81.0948,135.6986,0.7589,5.0000
43.2522,-90.0799,52.9616,1.1579,6.0000
41.9267,-119.7142,6.6884,0.0000,1.0000
33.1330,-89.4196,175.3642,1.0499,10.0000
46.4005,-124.0220,11.3431,0.5061,2.0000
35.7698,-79.1628,188.6846,1.0514,8.0000
36.4844,-87.6615,157.3024,2.6003,18.0000
34.5915,-95.3511,76.8846,0.6601,3.0000
34.4141,-87.6564,72.5505,1.4174,8.0000
35.1553,-82.1879,131.1538,1.6864,11.0000
34.0138,-85.8154,144.2598,2.5212,20.0000
38.9803,-105.4580,42.0176,0.6487,3.0000
44.5802,-85.4595,42.1373,0.3675,3.0000
33.8423,-80.5546,101.0170,1.0260,6.0000
45.5377,-88.1603,86.8216,0.0000,1.0000
34.0499,-85.8750,137.8303,1.2599,8.0000
47.9224,-108.6624,37.3630,0.0000,1.0000
26.9237,-82.1978,13.7990,0.6830,2.0000
28.2863,-81.5987,111.8816,0.9676,4.0000
42.1357,-83.5490,144.4701,1.6473,11.0000
30.0163,-100.7123,47.3720,0.3063,2.0000
32.7776,-96.0559,23.4678,0.0000,1.0000
45.5019,-118.1701,20.3903,0.5572,2.0000
34.8075,-81.4980,70.8728,1.4334,6.0000
32.9967,-81.1263,10.4219,0.0000,1.0000
32.4953,-84.5759,12.4614,1.2760,4.0000
44.9701,-88.0732,19.9428,0.0000,1.0000
48.0647,-94.5526,79.6853,0.2717,3.0000
40.0116,-80.5331,110.7867,1.4852,6.0000
32.1233,-89.4909,239.8178,1.8490,12.0000
38.8520,-79.1502,62.5095,1.4167,8.0000
38.0679,-85.5382,85.9433,1.6910,9.0000
40.1236,-113.8700,15.6354,0.6779,2.0000
48.5786,-116.7977,63.8544,1.2464,5.0000
47.4072,-92.6371,66.4454,1.1940,4.0000
43.8655,-91.4924,108.9955,1.5377,5.0000
44.5438,-119.3115,71.7308,0.9459,4.0000
47.3289,-91.7712,59.9910,0.2874,2.0000
44.7234,-67.6540,17.3629,0.6667,2.0000
40.0315,-81.5873,20.5265,0.9000,3.0000
43.3364,-122.0861,196.3290,0.7569,3.0000
44.1810,-72.3566,177.0491,0.6576,5.0000
43.2243,-71.6302,70.1436,1.4767,5.0000
44.1048,-118.9585,112.6843,0.0000,1.0000
41.6563,-86.8456,176.1889,1.0646,4.0000
45.8114,-91.7286,148.6903,1.9395,9.0000
31.5820,-93.7343,39.6366,0.3389,3.0000
40.0808,-77.3831,128.9072,1.4861,6.0000
34.4848,-81.7334,84.2508,1.6013,8.0000
34.2616,-84.5151,70.9665,1.5113,7.0000
30.9750,-93.1824,32.3800,0.6910,2.0000
46.2035,-87.7138,59.4629,0.6756,4.0000
46.1991,-69.2615,53.3447,0.7386,4.0000
34.2795,-94.2456,7.0283,0.0000,1.0000
45.4106,-94.4710,96.7025,1.7126,8.0000
30.7152,-93.3723,97.3849,1.4365,7.0000
31.3102,-91.8546,1.0467,0.0000,1.0000
38.4343,-115.4493,102.2491,0.5903,3.0000
27.9280,-99.1988,11.3604,0.0000,1.0000
37.7857,-83.8204,27.1586,1.8104,8.0000
33.7584,-94.7123,57.7558,0.5752,3.0000
29.9754,-91.4513,40.0082,1.0439,5.0000
35.2738,-78.9986,119.5031,0.6137,2.0000
37.7911,-91.0300,51.5703,1.7410,12.0000
45.4467,-84.7147,137.3198,1.3376,4.0000
38.3841,-80.5480,77.5381,1.8863,9.0000
30.9411,-88.2054,8.5268,1.2245,4.0000
38.1345,-108.0895,28.1971,0.0000,1.0000
33.2578,-93.8096,65.6573,1.5301,7.0000
29.4719,-100.0714,6.8052,0.5046,2.0000
47.8868,-112.8057,2.2087,0.6214,2.0000
37.1681,-79.1153,34.9637,1.3496,7.0000
34.0509,-80.5599,17.2335,0.0000,1.0000
45.9916,-69.5397,67.4066,1.3652,9.0000
47.4628,-113.4429,103.7628,0.5909,3.0000
38.0000,-87.7029,53.3258,1.6101,8.0000
38.5557,-84.5970,81.8418,2.0729,12.0000
43.6356,-83.0606,108.1005,1.3118,6.0000
45.3495,-70.4292,87.7460,1.3114,6.0000
40.5433,-86.8359,31.8890,1.2079,4.0000
37.8364,-121.8904,1.9460,0.0000,1.0000
43.5451,-72.0696,118.3149,1.7690,8.0000
33.3804,-82.4427,243.8531,0.5654,5.0000
46.1180,-69.3071,142.2550,1.2967,4.0000
34.1452,-93.4591,177.9789,0.2157,6.0000
31.1017,-85.0799,41.0220,0.6928,2.0000
32.5077,-86.6821,106.6686,2.0963,11.0000
34.9084,-80.9074,111.3758,1.8178,12.0000
38.4524,-90.5571,105.1933,1.3301,7.0000
47.1611,-95.6786,54.9814,0.8743,5.0000
41.4253,-79.0057,119.8442,1.3395,6.0000
37.4036,-84.5163,94.6471,1.7114,8.0000
34.3530,-97.8311,2.9071,0.6903,2.0000
43.1896,-123.3085,44.8423,1.0715,3.0000
46.0939,-89.0911,123.8521,1.6406,7.0000
33.9694,-93.6364,85.3307,1.2445,7.0000
38.5953,-89.0516,110.5951,1.3486,8.0000
32.5672,-81.7063,109.3040,1.4976,6.0000
37.2576,-85.5676,19.9166,1.7289,6.0000
44.9743,-119.8051,74.2182,1.0732,4.0000
46.5760,-114.9836,97.7303,1.0008,4.0000
31.2048,-89.5480,43.2839,0.0000,1.0000
36.5246,-121.8765,46.1208,0.6136,2.0000
43.7358,-85.9597,51.0469,1.2544,5.0000
36.7741,-92.1074,77.4322,0.8277,4.0000
33.1020,-91.8450,8.8600,0.0000,1.0000
34.0902,-81.7771,133.5625,1.8551,9.0000
47.2295,-120.4473,55.8165,0.9035,4.0000
38.5880,-80.8758,135.0542,0.7918,8.0000
46.3643,-89.6162,134.6334,0.8079,4.0000
43.8290,-121.8772,132.3379,1.4720,6.0000
33.7581,-88.8824,202.6813,1.6899,8.0000
35.7433,-82.0261,89.3526,1.8639,10.0000
38.9311,-112.2726,134.2489,0.5940,3.0000
45.0514,-89.9465,5.8444,0.0000,1.0000
30.1877,-102.5836,5.8444,0.0000,1.0000
42.0505,-70.9879,166.2155,1.2842,6.0000
42.5452,-121.5290,19.0209,0.8877,3.0000
33.4430,-85.6147,173.9427,1.6627,15.0000
48.5700,-94.1293,160.8899,1.3581,6.0000
42.7592,-76.3620,109.8042,1.7918,7.0000
30.9521,-81.8770,131.1820,0.7512,5.0000
37.7367,-77.0994,69.5966,2.2726,12.0000
48.3872,-117.6442,103.2201,1.0044,3.0000
44.9770,-70.7875,64.7782,1.0005,4.0000
44.9180,-92.0871,97.9101,0.6372,5.0000
44.0525,-91.7157,4.4166,0.0000,1.0000
33.1047,-84.6588,137.9418,0.0548,2.0000
30.5280,-88.5336,56.7379,0.0881,2.0000
46.2085,-87.0431,87.9848,0.0000,1.0000
44.2812,-71.3106,4.1663,0.0000,1.0000
41.0431,-85.9947,77.8854,1.2964,4.0000
39.9475,-87.0573,80.0858,1.6327,7.0000
38.4881,-112.1473,62.8022,0.9449,3.0000
39.2013,-77.7852,104.9668,1.1410,5.0000
46.8866,-68.2664,70.1448,1.2639,7.0000
38.9970,-90.1366,54.6881,1.8003,7.0000
48.4110,-96.2343,32.9245,0.8070,3.0000
40.5530,-89.9332,48.3375,0.8077,4.0000
43.0700,-85.4538,101.2811,1.2317,5.0000
38.0157,-79.5731,56.8195,0.8852,4.0000
37.5304,-106.6988,74.4787,1.3744,5.0000
38.6606,-106.6722,219.1501,0.0000,1.0000
47.6705,-94.2575,88.9757,1.0581,6.0000
33.6336,-93.7976,33.4418,0.7349,4.0000
43.5364,-123.5105,105.8928,1.0596,4.0000
43.0457,-124.3031,105.1922,0.0558,2.0000
47.9843,-91.7785,20.5170,1.2084,4.0000
34.8355,-81.3109,96.7582,0.2491,5.0000
32.4051,-110.8447,125.9981,0.9946,5.0000
37.2912,-82.8372,17.4014,0.5849,2.0000
47.7403,-121.2436,210.0904,0.2648,3.0000
41.0221,-114.0282,41.0633,0.2553,2.0000
31.0685,-95.4047,62.9137,1.0638,5.0000
41.8562,-123.3429,30.9045,0.0000,1.0000
32.3740,-85.9330,89.9294,1.8301,10.0000
42.0374,-123.0046,356.9864,0.6193,3.0000
44.1447,-75.1076,63.1194,0.9895,7.0000
33.5787,-94.4575,94.2088,1.6495,9.0000
38.6760,-75.7240,151.2399,1.9317,10.0000
44.7992,-69.4107,128.4128,1.4670,7.0000
31.8982,-82.2302,9.8147,1.3304,4.0000
36.0645,-84.1828,159.2700,1.8457,11.0000
47.0080,-67.9639,69.6330,1.0656,5.0000
39.4983,-88.6621,42.7489,1.1382,5.0000
37.4907,-118.7393,140.6311,0.4960,2.0000
43.9153,-84.2505,100.7535,1.1730,6.0000
35.7188,-82.9474,57.8541,0.6681,5.0000
39.8075,-81.5963,56.5291,2.0016,11.0000
39.6560,-95.0413,106.2675,1.7011,11.0000
38.6825,-81.7334,143.8960,1.9505,10.0000
32.8419,-91.5980,52.6437,1.3076,5.0000
35.3280,-84.4090,48.7923,0.8873,4.0000
46.4430,-122.5735,118.4793,1.1453,4.0000
31.6839,-95.1860,32.1820,0.0000,1.0000
33.5159,-100.6810,56.2580,0.3665,2.0000
34.3799,-87.9714,134.7018,1.3933,10.0000
38.0353,-91.9056,90.8064,1.7509,10.0000
29.7295,-83.0768,53.6931,0.2672,2.0000
37.8560,-111.7371,153.6036,0.5556,2.0000
35.0999,-85.5612,205.1773,1.1849,7.0000
26.8376,-98.1270,21.0043,0.5191,2.0000
34.2119,-81.0868,122.6234,1.5846,9.0000
33.0587,-93.3345,8.9902,0.7084,3.0000
44.5993,-74.8508,108.9827,1.2778,6.0000
44.6671,-120.1919,2.5841,0.0000,1.0000
47.8401,-115.0649,112.8330,0.6775,3.0000
48.3274,-94.2707,41.7896,0.0000,1.0000
37.9066,-120.5947,120.6777,1.2949,4.0000
46.1829,-115.5772,128.5766,0.7840,3.0000
41.3642,-75.9697,118.7624,0.9275,5.0000
37.7668,-77.9183,52.2743,1.6223,7.0000
48.3460,-92.9715,114.2357,1.5465,6.0000
38.3556,-120.4640,35.7867,0.6284,2.0000
45.9791,-93.0758,3.4470,0.0000,1.0000
37.8567,-94.2725,74.7048,1.4980,8.0000
28.3845,-100.0964,18.8344,0.0000,1.0000
36.0138,-93.4714,154.7838,1.8576,9.0000
38.0991,-79.3515,147.7944,1.8177,11.0000
44.8680,-93.0220,58.4150,1.7670,7.0000
46.1879,-67.8113,75.7043,1.0005,3.0000
42.3158,-73.3002,96.2138,0.6163,4.0000
38.8409,-108.4873,149.5406,0.4774,2.0000
31.1118,-102.6786,32.7507,0.0000,1.0000
44.3367,-88.8477,61.4249,1.0917,3.0000
46.6468,-115.4826,45.8220,0.8910,4.0000
35.3295,-95.2430,79.1392,0.7717,5.0000
41.7606,-72.1623,58.9258,0.6206,3.0000
33.5700,-81.3932,31.2949,0.2112,2.0000
31.0170,-89.1453,87.8131,1.1163,7.0000
43.1996,-89.9446,29.9130,0.9143,4.0000
34.6049,-90.6055,134.1215,1.8596,10.0000
42.7836,-78.7646,89.9188,1.5517,6.0000
37.9864,-82.8080,122.7704,2.0079,10.0000
34.4618,-80.3590,10.1800,1.1644,4.0000
38.0794,-91.9214,32.8144,1.1108,4.0000
47.0203,-68.7769,105.9055,1.2731,6.0000
32.5582,-80.8215,54.0525,0.6873,2.0000
34.5047,-93.9415,58.8359,1.5748,6.0000
45.5236,-88.7545,65.6435,1.6364,7.0000
36.2021,-81.9079,97.2689,1.6998,8.0000
33.7924,-109.4921,164.8268,1.3286,4.0000
43.1984,-74.1276,43.8199,1.3417,5.0000
31.2942,-83.7101,16.5330,1.2584,4.0000
44.9824,-117.0948,99.8351,0.6000,3.0000
45.1382,-118.1663,30.7008,0.2336,2.0000
31.1878,-81.6860,150.1666,0.8299,5.0000
40.2325,-77.9440,106.8579,1.7056,8.0000
42.3264,-77.1838,137.3649,0.7567,6.0000
37.0565,-81.5033,23.3072,1.1506,4.0000
37.1396,-104.8914,68.3665,0.5849,4.0000
30.3581,-84.4332,7.8141,0.0000,1.0000
44.8613,-123.5126,100.0603,0.6144,4.0000
42.6441,-72.2858,161.4137,1.7441,8.0000
41.7663,-120.7037,38.1326,0.0000,1.0000
42.9936,-110.6918,19.4935,0.1018,2.0000
45.1803,-84.4291,101.6478,0.4720,3.0000
44.7592,-73.8496,104.7051,1.2286,9.0000
33.5921,-88.9269,92.8952,1.3390,8.0000
44.5802,-119.1044,63.1423,1.0362,3.0000
34.4356,-110.4041,69.7572,0.0000,1.0000
36.2135,-77.9010,53.0696,0.1726,3.0000
38.3424,-80.6857,126.6830,1.0255,5.0000
35.0307,-80.0697,133.8612,2.1584,13.0000
42.6643,-75.8282,51.6343,0.6833,2.0000
41.4119,-111.8351,13.4234,0.0000,1.0000
30.4973,-82.7756,31.0126,1.2904,4.0000
40.6983,-121.3293,63.6883,0.0000,1.0000
46.6550,-95.9538,88.3211,1.4719,5.0000
44.8845,-84.9122,139.3210,0.1519,2.0000
35.6045,-87.4471,87.5154,1.6337,7.0000
32.9458,-86.7863,133.2570,2.2298,18.0000
32.8103,-109.9907,31.6431,0.0000,1.0000
44.0022,-69.8092,140.2267,1.2100,5.0000
44.3996,-120.5937,94.5960,0.8407,3.0000
38.4881,-112.1473,66.3397,1.0254,3.0000
46.1505,-86.6066,131.3663,0.9863,3.0000
43.6573,-121.7486,167.0972,1.0301,4.0000
37.4289,-81.3556,95.4224,1.8613,13.0000
28.3134,-99.5667,10.3197,0.0000,1.0000
46.7560,-88.0932,98.9274,1.0498,6.0000
40.1582,-75.3209,31.2424,1.3789,5.0000
44.8928,-72.5933,137.9108,0.9913,7.0000
42.3718,-79.3678,166.2590,1.5183,8.0000
34.5739,-97.9387,57.2584,0.1918,2.0000
35.8662,-84.8846,130.2435,2.0771,11.0000
33.7602,-81.5634,30.8079,1.7849,8.0000
48.6788,-121.8463,17.0085,0.0000,1.0000
33.3744,-108.9594,19.2110,0.6300,2.0000
27.4092,-97.4657,35.9520,0.0000,1.0000
34.5963,-92.8998,86.6312,0.2678,4.0000
46.5379,-91.6310,80.2864,1.4317,7.0000
33.4585,-95.1158,85.0285,0.0000,1.0000
32.6323,-95.7124,71.4675,0.6822,4.0000
34.7687,-92.5175,7.8396,0.8891,3.0000
45.9556,-83.7766,3.3199,0.6113,2.0000
40.8578,-78.0400,112.4400,1.3137,5.0000
44.7343,-91.7058,19.0396,1.1453,4.0000
40.7634,-108.6865,243.0510,0.0653,2.0000
47.4978,-92.8390,137.9490,1.3026,8.0000
41.8090,-78.0587,111.0843,1.4554,5.0000
45.1622,-70.2994,230.1399,1.9616,10.0000
34.7777,-88.4727,15.9766,2.0913,9.0000
43.7903,-74.5345,107.6546,0.7243,3.0000
41.9885,-77.4427,84.7945,1.8775,10.0000
37.8566,-111.9098,44.2926,1.4802,5.0000
30.8600,-83.6657,24.2362,1.0756,3.0000
35.2884,-77.8129,167.8967,1.1589,5.0000
42.2556,-122.3658,59.0959,0.6851,2.0000
44.5435,-122.0969,135.9485,1.2734,5.0000
31.6260,-92.2691,41.4163,1.3937,5.0000
47.3398,-121.3001,23.6451,0.9571,3.0000
32.3259,-81.1662,80.0353,1.4051,6.0000
42.4067,-77.9110,164.7598,1.2397,5.0000
33.4450,-86.4542,125.0784,1.8352,11.0000
46.2643,-84.6538,36.9766,0.2971,2.0000
30.8777,-82.0674,63.7279,0.3434,2.0000
42.9610,-89.3935,19.9623,0.6180,2.0000
44.9008,-117.3502,78.8793,1.0930,3.0000
35.9821,-81.0537,134.7341,1.9176,12.0000
42.5302,-72.5156,189.8372,1.5817,7.0000
33.8750,-78.8148,143.1516,1.2742,5.0000
34.1591,-92.6582,179.2808,0.5761,5.0000
36.7012,-107.7985,26.6249,0.3734,2.0000
32.7202,-80.5982,70.5943,1.1814,6.0000
44.3095,-74.2175,67.7940,1.5314,6.0000
31.2478,-94.5319,58.7090,1.5851,11.0000
31.7894,-108.5711,16.6909,0.3416,2.0000
30.3899,-84.9876,145.2735,0.8357,5.0000
41.4372,-86.3138,97.9624,1.4146,6.0000
47.3808,-121.5640,89.6152,1.4802,7.0000
31.2937,-91.1625,107.9785,1.0512,7.0000
29.7024,-99.9174,140.6714,0.1673,2.0000
46.1849,-93.3577,56.7501,1.5524,8.0000
30.2700,-85.0539,27.5647,1.0232,3.0000
34.6414,-83.4041,124.3622,2.2885,13.0000
32.7172,-104.2548,3.6187,0.0000,1.0000
45.1265,-83.7347,34.8989,1.2746,5.0000
44.7528,-88.5140,17.1647,1.0510,3.0000
32.8732,-85.4211,43.7579,0.2575,3.0000
46.1283,-94.1321,73.0048,0.8098,3.0000
41.6069,-77.1744,134.8859,1.1128,4.0000
39.1034,-92.4218,77.8069,2.0014,10.0000
45.4612,-118.3101,19.9448,0.6584,2.0000
34.8982,-78.5519,88.8842,0.9278,6.0000
40.2081,-77.6322,85.5612,0.0000,1.0000
35.7245,-93.8560,66.0876,1.9438,9.0000
43.1852,-90.6958,91.6541,1.7402,8.0000
33.0136,-80.0053,184.4482,0.9336,3.0000
33.8825,-86.6672,57.4334,2.3128,13.0000
42.5829,-85.9035,82.5965,1.4924,7.0000
42.4491,-76.3636,186.6301,1.5359,7.0000
48.4903,-94.7735,9.3828,0.5399,2.0000
39.6322,-94.9128,104.2460,1.6437,8.0000
37.6221,-85.3079,22.9511,0.0000,1.0000
34.1774,-79.9298,26.4484,1.3226,6.0000
48.1856,-120.1988,28.5805,0.0000,1.0000
32.8677,-86.0831,117.5982,1.2585,8.0000
44.1135,-103.9918,19.9331,0.2415,2.0000
43.1981,-84.4022,33.7460,0.6747,2.0000
